name,address,province,city,district,business_scope,contact,phone,registered_capital,registered_capital_raw,business_status,industry_code,tech_keywords,credit_score,role,is_verified,verification_status,source,source_company_id,source_url,source_query,uscc,establishment_date,website,phones_count,crucial_count,tags,raw_industries,scraped_at
无锡金裕华食品机械制造有限公司,无锡市锡山区羊尖工业园胶山路以南、蠡河港以西,江苏省,无锡市,锡山区,"食品机械,可可制品及焙烤咖啡产品,从事食品机械的研究开发及生产,食品",胡**,00000000000,1632.0,1632万人民币,存续,,"其他未列明食品制造,改装汽车制造",80.0,enterprise,true,approved,tianxiagongchang.com,2515886,https://www.tianxiagongchang.com/detail/2515886_wu-xi-jin-yu-hua-shi-pin-ji-xie-zhi-zao-you-xian-gong-si,食品机械,91320205573765297B,2011-07-07,,4,1,"存续,真实工厂","其他未列明食品制造,改装汽车制造",2026-09-15T16:08:20.726521+00:00
浙江兴茂制冷食品机械有限公司,浙江省绍兴市上虞区小越街道工业园区,浙江省,绍兴市,上虞区,"保温板,食品机械的制造安装,子恒温恒湿贮藏冷库,水产肉食冷库,冷库及制冷系统制造和安装,食用菌培育库,冷库及制冷系统,冷库,低温物流冷库,药品冷库,化工冷库,制冷设备,包装",闫**,00000000000,3058.0,3058万人民币,存续,,制冷、空调设备制造,80.0,enterprise,true,approved,tianxiagongchang.com,2682408,https://www.tianxiagongchang.com/detail/2682408_zhe-jiang-xing-mao-zhi-leng-shi-pin-ji-xie-you-xian-gong-si,食品机械,91330604753031557Y,2003-08-11,https://www.zjxmzl.com,28,1,"存续,真实工厂",制冷、空调设备制造,2026-09-15T16:08:20.726521+00:00
浙江鲨鱼食品机械有限公司,浙江省丽水市遂昌县工业园区毛田区块,浙江省,丽水市,遂昌县,"厨房设备,风机,包装设备制造,货物进出口,技术进出口业务,自动化设备,食品机械,刮毛机切片切丝机,电机,烘焙设备",余**,00000000000,1200.0,1200万人民币,存续,,"其他通用设备制造业,通用设备制造业,金属加工机械制造,铸造机械制造,食品、酒、饮料及茶生产专用设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,3556214,https://www.tianxiagongchang.com/detail/3556214_zhe-jiang-sha-yu-shi-pin-ji-xie-you-xian-gong-si,食品机械,91331123587769467Q,2011-12-14,,13,2,"存续,真实工厂","其他通用设备制造业,通用设备制造业,金属加工机械制造,铸造机械制造,食品、酒、饮料及茶生产专用设备制造",2026-09-15T16:08:20.726521+00:00
郑州市云龙食品机械有限公司,郑州市二七区马寨镇程炉村,河南省,郑州市,二七区,"货物及技术的进出口业务,食品机械加工与销售,米面机械压面机多轴熟化机连续和面机",马**,00000000000,500.0,500万人民币,存续,,其他未列明制造业,80.0,enterprise,true,approved,tianxiagongchang.com,576120,https://www.tianxiagongchang.com/detail/576120_zheng-zhou-shi-yun-long-shi-pin-ji-xie-you-xian-gong-si,食品机械,91410103559631102P,2010-07-23,,10,2,"存续,真实工厂",其他未列明制造业,2026-09-15T16:08:20.726521+00:00
诸城市利特食品机械有限公司,山东省潍坊市诸城市龙都街道土墙工业园,山东省,潍坊市,诸城市,"蔬菜清洗机,巴氏杀菌机,去皮机,果蔬去杂机,毛发去杂机,食品输送机,挑选机,食品机械,风干机",杨*,00000000000,800.0,800万人民币,存续,,食品、酒、饮料及茶生产专用设备制造,80.0,enterprise,true,approved,tianxiagongchang.com,749527,https://www.tianxiagongchang.com/detail/749527_zhu-cheng-shi-li-te-shi-pin-ji-xie-you-xian-gong-si,食品机械,913707825716645483,2011-03-15,http://www.zcltjx.net,56,1,"存续,真实工厂",食品、酒、饮料及茶生产专用设备制造,2026-09-15T16:08:20.726521+00:00
天津市迎大华食品机械制造有限公司,天津市津南区辛庄镇旭盛路2号（存在多址信息）,天津市,天津市,津南区,"管道安装,化工设备,压力容器,电气焊加工,以上经营范围涉及行业许可的凭许可证件,在有效期限内经营,食品机械,机加工,货物及技术的进出口业务,转让,压力容器制造,咨询,常压设备,空调制造,安装,服务,食品机械技术开发,销售,国家有专项专营规定的按规定办理",王**,00000000000,1000.0,1000万人民币,存续,,"农副食品加工专用设备制造,食品、酒、饮料及茶生产专用设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,824101,https://www.tianxiagongchang.com/detail/824101_tian-jin-shi-ying-da-hua-shi-pin-ji-xie-zhi-zao-you-xian-gong-si,食品机械,91120112687710665M,2009-04-20,http://www.yingdahua.net,9,1,"存续,真实工厂","农副食品加工专用设备制造,食品、酒、饮料及茶生产专用设备制造",2026-09-15T16:08:20.726521+00:00
东台市朝阳食品机械有限公司,东台市东台镇灶南居委会四组,江苏省,盐城市,东台市,"食品机械,包装机,成形机,糖果,食品包装机械",王**,00000000000,500.0,500万人民币,存续,,"烘炉、风机、包装等设备制造,糖果、巧克力制造",80.0,enterprise,true,approved,tianxiagongchang.com,1624327,https://www.tianxiagongchang.com/detail/1624327_dong-tai-shi-zhao-yang-shi-pin-ji-xie-you-xian-gong-si,食品机械,91320981782726729P,2005-12-02,https://www.cnchaoyang.com,20,1,"存续,真实工厂","烘炉、风机、包装等设备制造,糖果、巧克力制造",2026-09-15T16:08:20.726521+00:00
济宁博润医疗设备有限公司,山东省济宁市曲阜市陵城高新区新材料产业区杏坛路,山东省,济宁市,曲阜市,"医疗科技开发转让,手术床,不锈钢系列车,数字化手术室设备的生产,通信设备,可穿戴设备,销售,急救室,远程医疗设备,无影灯,服务器,电子产品的生产与销售,医用不锈钢设备生产与销售,货物进出口,安装,柜,原辅材料生产与销售,医疗信息化系统,网络设备,Ⅱ类手术室,3C数码,器具的生产与销售,病床,ABS系列,手术示教设备,医用设备及零配件,Ⅱ类病房护理设备及器具,Ⅰ,服务器设备,人工智能,安防设备,机电一体化,视频设备,安防监控系统,医用消毒设备生产与销售,诊疗室设备,五金机电",李*,00000000000,3600.0,3600万人民币,存续,,"医疗仪器设备及器械制造,其他医疗设备及器械制造",80.0,enterprise,true,approved,tianxiagongchang.com,1459428,https://www.tianxiagongchang.com/detail/1459428_ji-ning-bo-run-yi-liao-she-bei-you-xian-gong-si,医疗设备,91370881MA3C6TD75P,2016-02-29,http://www.jnbryl.com,15,1,"存续,真实工厂","医疗仪器设备及器械制造,其他医疗设备及器械制造",2026-09-15T16:08:20.726521+00:00
重庆德邦医疗设备有限公司,重庆市南川区大观镇石桥村六社,重庆市,重庆市,南川区,"自营和代理各类商品及技术的进出口业务,医疗科技信息咨询,医疗设备安装,一类医疗器械,日用百货,计算机软硬件销售及技术服务,病床医用柜系列,营销服务,建筑材料销售,电子产品,维修服务,医用耗材,五金电器",李**,00000000000,500.0,500万人民币,存续,,"其他医疗设备及器械制造,医疗用品及器材批发",80.0,enterprise,true,approved,tianxiagongchang.com,1176139,https://www.tianxiagongchang.com/detail/1176139_chong-qing-de-bang-yi-liao-she-bei-you-xian-gong-si,医疗设备,9150011955675828X4,2010-05-28,,8,2,"存续,真实工厂","其他医疗设备及器械制造,医疗用品及器材批发",2026-09-15T16:08:20.726521+00:00
香河康瑞佳医疗设备有限公司,河北省廊坊市香河县五百户镇香五路东七百户村路口北,河北省,廊坊市,香河县,"医疗仪器设备及器械制造、销售及技术开发,技术转让,技术咨询,技术服务,销售化工产品（危险化学品除外）,卫生用品,消杀用品（医药及医疗器材除外）,保健食品,医疗设备批发、安装、维护,电子仪器销售、安装、维护,劳务服务",张*,00000000000,600.0,600万人民币,存续,,其他医疗设备及器械制造,80.0,enterprise,true,approved,tianxiagongchang.com,1845051,https://www.tianxiagongchang.com/detail/1845051_xiang-he-kang-rui-jia-yi-liao-she-bei-you-xian-gong-si,医疗设备,91131024MA0EJRBN5P,2020-02-26,,1,1,"存续,真实工厂",其他医疗设备及器械制造,2026-09-15T16:08:20.726521+00:00
深圳元华医疗设备技术有限公司,深圳市宝安区沙井街道后亭社区茅洲山工业园工业大厦全至科技创新园科创大厦3层E,广东省,深圳市,宝安区,"经营进出口业务,空气净化集氧仪,医疗设备的销售,红外超声显像仪,投资兴办实业,国内贸易,便携式麻醉超声诊断分析系统,销售,生产,相关软件研发,服务,新型医学仪器,医疗设备的研发",张**,00000000000,600.0,600万人民币,存续,,"其他医疗设备及器械制造,卫生材料及医药用品制造",80.0,enterprise,true,approved,tianxiagongchang.com,2055802,https://www.tianxiagongchang.com/detail/2055802_shen-zhen-yuan-hua-yi-liao-she-bei-ji-shu-you-xian-gong-si,医疗设备,91440300082492036F,2013-11-05,,8,1,"存续,真实工厂","其他医疗设备及器械制造,卫生材料及医药用品制造",2026-09-15T16:08:20.726521+00:00
杭州匠心医疗设备有限公司,浙江省杭州市余杭区良渚街道安溪路2-6号1幢101室,浙江省,杭州市,余杭区,一二类医疗设备,刘**,00000000000,500.0,500万人民币,存续,,其他医疗设备及器械制造,80.0,enterprise,true,approved,tianxiagongchang.com,3440126,https://www.tianxiagongchang.com/detail/3440126_hang-zhou-jiang-xin-yi-liao-she-bei-you-xian-gong-si,医疗设备,91330110MA27Y0DR6Q,2016-06-22,,8,1,"存续,真实工厂",其他医疗设备及器械制造,2026-09-15T16:08:20.726521+00:00
苏州市天烨医疗设备有限公司,苏州市吴中区胥口镇繁丰路777号,江苏省,苏州市,吴中区,"医疗设备和零件,机械设备和零件,电子设备,元器件,汽车配件,设计外包服务,自营和代理各类商品及技术的进出口业务",蒋**,00000000000,1000.0,1000万人民币,存续,,"专用设备制造业,医疗仪器设备及器械制造,其他医疗设备及器械制造,其他未列明制造业",80.0,enterprise,true,approved,tianxiagongchang.com,3716062,https://www.tianxiagongchang.com/detail/3716062_su-zhou-shi-tian-ye-yi-liao-she-bei-you-xian-gong-si,医疗设备,9132050632358707XP,2015-01-06,,10,2,"存续,真实工厂","专用设备制造业,医疗仪器设备及器械制造,其他医疗设备及器械制造,其他未列明制造业",2026-09-15T16:08:20.726521+00:00
霸州市欧诺医疗设备有限公司,河北省廊坊市霸州市煎茶铺镇赵各庄村,河北省,廊坊市,霸州市,"生产销售医疗设备,Ⅰ类医疗器械,Ⅱ类医疗器械,医疗器械配件,医疗电子设备,日用塑料制品,五金配件",张**,00000000000,300.0,300万人民币,存续,,"塑料零件及其他塑料制品制造,其他医疗设备及器械制造",80.0,enterprise,true,approved,tianxiagongchang.com,1689324,https://www.tianxiagongchang.com/detail/1689324_ba-zhou-shi-ou-nuo-yi-liao-she-bei-you-xian-gong-si,医疗设备,91131081MA07XH9L9H,2016-11-10,,3,2,"存续,真实工厂","塑料零件及其他塑料制品制造,其他医疗设备及器械制造",2026-09-15T16:08:20.726521+00:00
桐庐立诚医疗设备有限公司,浙江省杭州市桐庐县城南街道高家路289号4号楼313室,浙江省,杭州市,桐庐县,"技术服务,护理机构服务,化妆品零售,技术开发,办公用品销售,企业形象策划,技术推广,技术咨询,技术交流,销售：第Ⅰ类,企业管理咨询,第Ⅱ类,市场营销策划,第Ⅲ类医疗器械,个人卫生用品销售,专用设备修理,医疗设备租赁,第三类医疗器械经营,市场调查,医护人员防护用品批发,第二类医疗器械销售,第一类医疗器械销售,技术转让,化妆品批发,体育健康服务,会议及展览服务,健康咨询服务,医院管理,电子产品销售",钱**,00000000000,100.0,100万人民币,存续,,"其他医疗设备及器械制造,医疗用品及器材零售",80.0,enterprise,true,approved,tianxiagongchang.com,2033867,https://www.tianxiagongchang.com/detail/2033867_tong-lu-li-cheng-yi-liao-she-bei-you-xian-gong-si,医疗设备,91330122577325889L,2011-07-11,,6,1,"存续,真实工厂","其他医疗设备及器械制造,医疗用品及器材零售",2026-09-15T16:08:20.726521+00:00
成都频泰医疗设备有限公司,成都市双流区西南航空港经济开发区公兴街道双兴大道,四川省,成都市,双流区,"计算机软件开发,电子仪器,光学仪器研发,机械设备,生产销售,医疗设备",敖**,00000000000,100.0,100万人民币,存续,,其他医疗设备及器械制造,80.0,enterprise,true,approved,tianxiagongchang.com,2946709,https://www.tianxiagongchang.com/detail/2946709_cheng-du-pin-tai-yi-liao-she-bei-you-xian-gong-si,医疗设备,91510122MA61W09J66,2016-05-30,,2,1,"存续,真实工厂",其他医疗设备及器械制造,2026-09-15T16:08:20.726521+00:00
百微特（深圳）医疗设备有限公司,深圳市宝安区新安街道兴东社区72区群辉路25号401,广东省,深圳市,宝安区,"生物科技产品（以上均不含药品）,电子产品,宠物用品与设备的技术开发及销售, 从事代理报关业务,投资兴办实业（具体项目另行申报）,商务信息咨询,经营电子商务,国内贸易,货物及技术进出口,兽用医疗设备,兽用医疗耗材及用品",钟**,00000000000,20.0,20万人民币,存续,,"其他医疗设备及器械制造,其他居民服务业",80.0,enterprise,true,approved,tianxiagongchang.com,1970962,https://www.tianxiagongchang.com/detail/1970962_bai-wei-te-shen-zhen-yi-liao-she-bei-you-xian-gong-si,医疗设备,91440300MA5ER97139,2017-09-28,,1,1,"存续,真实工厂","其他医疗设备及器械制造,其他居民服务业",2026-09-15T16:08:20.726521+00:00
鄄城现代实验仪器有限公司,鄄二路南段路东（实小南院）,山东省,菏泽市,鄄城县,"石油仪器,教学仪器,旅游,酒店,实验仪器,餐饮,化玻仪器",张**,00000000000,510.0,510万人民币,存续,,教学用模型及教具制造,80.0,enterprise,true,approved,tianxiagongchang.com,835069,https://www.tianxiagongchang.com/detail/835069_juan-cheng-xian-dai-shi-yan-yi-qi-you-xian-gong-si,实验仪器,91371726798694602Q,2007-03-07,,12,3,"存续,真实工厂",教学用模型及教具制造,2026-09-15T16:08:20.726521+00:00
绍兴上虞一博实验仪器有限公司,浙江省绍兴市上虞区道墟街道沥泗村赵家娄41号,浙江省,绍兴市,上虞区,"干燥箱烘箱培养箱水浴锅,公路仪器制造销售,实验仪器",任*,00000000000,500.0,500万人民币,存续,,"其他通用仪器制造,五金产品批发",80.0,enterprise,true,approved,tianxiagongchang.com,2095127,https://www.tianxiagongchang.com/detail/2095127_shao-xing-shang-yu-yi-bo-shi-yan-yi-qi-you-xian-gong-si,实验仪器,91330604325579591Y,2014-12-16,,3,1,"存续,真实工厂","其他通用仪器制造,五金产品批发",2026-09-15T16:08:20.726521+00:00
重庆宇硕实验仪器有限公司,重庆市九龙坡区白市驿镇九里村15社12号,重庆市,重庆市,九龙坡区,销售实验仪器及配件,严*,00000000000,500.0,500万人民币,存续,,"试验机制造,其他未列明批发业",80.0,enterprise,true,approved,tianxiagongchang.com,2318822,https://www.tianxiagongchang.com/detail/2318822_chong-qing-yu-shuo-shi-yan-yi-qi-you-xian-gong-si,实验仪器,91500107094538935E,2014-03-20,http://www.ysukyq.com,11,6,"存续,真实工厂","试验机制造,其他未列明批发业",2026-09-15T16:08:20.726521+00:00
苏州迪艾拓实验仪器有限公司,苏州市吴中区木渎镇木东路317号2幢601室,江苏省,苏州市,,"实验仪器,医疗器械,电子产品,机械设备及配件,实验耗材,技术开发,技术咨询,技术转让,技术服务,计算机软硬件,信息咨询服务,企业管理咨询服务,普通货物仓储服务",钱*,00000000000,500.0,500.00万人民币,存续,,"批发业,机械设备、五金产品及电子产品批发",80.0,enterprise,true,approved,tianxiagongchang.com,4369798,https://www.tianxiagongchang.com/detail/4369798_su-zhou-di-ai-tuo-shi-yan-yi-qi-you-xian-gong-si,实验仪器,91320506MA20M2K629,2019-12-17,,3,1,存续,"批发业,机械设备、五金产品及电子产品批发",2026-09-15T16:08:20.726521+00:00
